scene_name,settings_output_img_height,settings_output_img_width,settings_units_info_meters_scale,use_camera_physical,camera_physical_anisotropy,camera_physical_blades_enable,camera_physical_blades_num,camera_physical_blades_rotation,camera_physical_bmpaperture_affects_exposure,camera_physical_bmpaperture_enable,camera_physical_bmpaperture_resolution,camera_physical_bmpaperture_tex,camera_physical_center_bias,camera_physical_distortion,camera_physical_distortion_tex,camera_physical_distortion_type,camera_physical_dof_display_threshold,camera_physical_dont_affect_settings,camera_physical_enable_thin_lens_equation,camera_physical_exposure,camera_physical_f_number,camera_physical_film_width,camera_physical_focal_length,camera_physical_focus_distance,camera_physical_fov,camera_physical_horizontal_offset,camera_physical_horizontal_shift,camera_physical_ISO,camera_physical_latency,camera_physical_lens_file,camera_physical_lens_shift,camera_physical_optical_vignetting,camera_physical_rolling_shutter_duration,camera_physical_rolling_shutter_mode,camera_physical_shutter_angle,camera_physical_shutter_offset,camera_physical_shutter_speed,camera_physical_specify_focus,camera_physical_specify_fov,camera_physical_subdivs,camera_physical_target_distance,camera_physical_targeted,camera_physical_type,camera_physical_use_dof,camera_physical_use_moblur,camera_physical_vertical_offset,camera_physical_vignetting,camera_physical_white_balance,camera_physical_zoom_factor,settings_camera_auto_corrections_mode,settings_camera_auto_exposure,settings_camera_auto_exposure_compensation,settings_camera_auto_fit,settings_camera_auto_white_balance,settings_camera_curve,settings_camera_dist,settings_camera_dont_affect_settings,settings_camera_fov,settings_camera_height,settings_camera_image_planes,settings_camera_type,M_cam_from_uv_00,M_cam_from_uv_01,M_cam_from_uv_02,M_cam_from_uv_10,M_cam_from_uv_11,M_cam_from_uv_12,M_cam_from_uv_20,M_cam_from_uv_21,M_cam_from_uv_22,M_proj_00,M_proj_01,M_proj_02,M_proj_03,M_proj_10,M_proj_11,M_proj_12,M_proj_13,M_proj_20,M_proj_21,M_proj_22,M_proj_23,M_proj_30,M_proj_31,M_proj_32,M_proj_33
ai_042_004,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,8.0,36.0,17.985000610351562,200.0,1.0471975803375244,0.0,0.0,100.0,0.0,,0.012666899710893631,0.0,200.0,0.0,180.0,0.0,60.0,0.0,1.0,1.0,293.6536865234375,1.0,0.0,0.0,0.0,0.0,0.0,"Color(0.447059, 0.564706, 0.74902)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,90.0,,0.0,0.5773966058427825,0.0,-0.0,0.0,0.4330127172547792,-0.0,-0.0,-0.005484928663007828,-1.0000802247327951,1.7319118087650949,0.0,0.0,0.0,0.0,2.3094009948248533,0.0,0.0,0.0,-0.012691240718078551,-1.0019216231075065,-2.002002002002002,0.0,-0.012665883593766707,-0.9999197817026964,0.0
ai_042_005,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,8.0,60.0,28.0,20000.0,1.0471975803375244,0.0,-0.14000000059604645,100.0,0.0,,0.04808308184146881,0.0,200.0,0.0,180.0,0.0,20.0,0.0,1.0,1.0,871.3477172851562,1.0,0.0,0.0,0.0,0.0,0.0,"Color(1, 1, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,90.0,,0.0,0.5786618191290203,0.0,-0.0,0.0,0.4377231779269755,-0.0,0.08101265502297215,-0.02104707938817058,-1.008777580921253,1.7281250757224005,0.0,0.0,0.0,0.0,2.28454888940523,0.0,0.0,0.13905967334187866,-0.04776012589770155,-0.9932833767845403,-2.002002002002002,0.1387818318367001,-0.04766470107073312,-0.9912987946131426,0.0
ai_043_002,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,4.0,36.0,24.0,200.0,1.0471975803375244,0.0,0.0,100.0,0.0,,0.0,0.0,200.0,0.0,180.0,0.0,60.0,0.0,1.0,1.0,320.1665954589844,1.0,0.0,0.0,0.0,0.0,0.20000000298023224,"Color(1, 1, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,90.0,,0.0,0.5773502884346712,0.0,-0.0,0.0,0.43301271632600336,-0.0,-0.0,-0.0,-1.000000000631295,1.732050749833743,0.0,0.0,0.0,0.0,2.3094009997783242,0.0,0.0,0.0,0.0,-1.002002001369443,-2.002002002002002,0.0,0.0,-0.999999999368705,0.0
ai_043_003,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,8.0,59.84109115600586,40.0,200.0,1.0471975803375244,0.0,0.0,100.0,0.0,,-0.022084679454565048,0.0,200.0,0.0,180.0,0.0,100.0,0.0,1.0,1.0,320.6711120605469,1.0,0.0,0.0,0.0,0.0,0.0,"Color(1, 1, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,90.0,,0.0,0.5774910793393503,0.0,-0.0,0.0,0.43301272506506017,-0.0,-0.0,0.009562947232809557,-1.0002438565143672,1.7316284801212858,0.0,0.0,0.0,0.0,2.309400953170025,0.0,0.0,0.0,0.0221234980679222,-1.0017577168569287,-2.002002002002002,0.0,0.0220792952745797,-0.9997562029371347,0.0
ai_043_004,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,8.0,42.02080154418945,48.41545867919922,200.0,1.0471975803375244,0.0,0.0,100.0,0.0,,-0.07999999821186066,0.0,200.0,0.0,180.0,0.0,30.0,0.0,1.0,1.0,374.99969482421875,1.0,0.0,0.0,0.0,0.0,0.0,"Color(1, 1, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,90.0,,0.0,0.5791968251266695,0.0,-0.0,0.0,0.4330141834859595,-0.0,-0.0,0.03464113390458706,-1.0031982951394764,1.7265288009500077,0.0,0.0,0.0,0.0,2.3093931749522585,0.0,0.0,0.0,0.0799045998750388,-0.9988075207630729,-2.002002002002002,0.0,0.07974495032483893,-0.9968119013409689,0.0
ai_043_005,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,3.0,36.0,30.0,200.0,1.0471975803375244,0.0,0.05777367949485779,100.0,0.0,,-0.05368328094482422,0.0,200.0,0.0,180.0,0.0,50.0,0.0,1.0,1.0,467.19049072265625,1.0,0.0,0.0,0.0,0.0,0.20000000298023224,"Color(1, 1, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,400.0,,0.0,0.5782879047971424,0.0,-0.0,0.0,0.43381449957418966,-0.0,-0.03340982006750294,0.023288585658579553,-1.002737168703408,1.7292424615914972,0.0,0.0,0.0,0.0,2.305132726042005,0.0,0.0,-0.05773132214867779,0.053643922514913935,-0.999266840080979,-2.002002002002002,-0.05761597485167744,0.05353674185054848,-0.9972703029379602,0.0
ai_043_006,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,8.0,36.0,25.0,200.0,1.0471975803375244,0.0,0.0,100.0,0.0,,-0.0034907381050288677,0.0,200.0,0.0,180.0,0.0,80.0,0.0,1.0,1.0,119.66600036621094,1.0,0.0,0.0,0.0,0.0,0.0,"Color(1, 1, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,90.0,,0.0,0.5773538060106255,0.0,-0.0,0.0,0.43301271633135985,-0.0,-0.0,0.0015115339888599338,-1.0000060932513681,1.732040197170877,0.0,0.0,0.0,0.0,2.3094009997497555,0.0,0.0,0.0,0.003497705257306256,-1.0019958965891342,-2.002002002002002,0.0,0.0034907168352137363,-0.9999939067857594,0.0
ai_043_007,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,8.0,67.78179931640625,50.97726058959961,200.0,1.0471975803375244,0.0,0.0,100.0,0.0,,0.0,0.0,200.0,0.0,180.0,0.0,20.0,0.0,1.0,1.0,375.0,1.0,0.0,0.0,0.0,0.0,0.0,"Color(1, 1, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,90.0,,0.0,0.5773502886798672,0.0,-0.0,0.0,0.4330127165099003,-0.0,-0.0,-0.0,-0.9999999997819115,1.7320507490981554,0.0,0.0,0.0,0.0,2.30940099879754,0.0,0.0,0.0,0.0,-1.0020020022205272,-2.002002002002002,0.0,0.0,-1.0000000002180887,0.0
ai_043_008,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,4.0,36.0,50.0,200.0,1.0471975803375244,0.0,0.0,100.0,0.0,,-0.00648889597505331,0.0,200.0,0.0,180.0,0.0,400.0,0.0,1.0,1.0,604.3817138671875,1.0,0.0,0.0,0.0,0.0,0.0,"Color(0.623529, 0.65098, 0.686275)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,400.0,,0.0,0.5773624432815244,0.0,-0.0,0.0,0.4330127163899694,-0.0,-0.0,0.002809774472529773,-1.0000210534429146,1.7320142860632792,0.0,0.0,0.0,0.0,2.3094009994371714,0.0,0.0,0.0,0.00650174987356634,-1.001980906854178,-2.002002002002002,0.0,0.006488759364328446,-0.9999789470003235,0.0
ai_043_009,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,8.0,35.76551055908203,40.0,200.0,1.0471975803375244,0.0,0.0,100.0,0.0,,0.021834440529346466,0.0,200.0,0.0,180.0,0.0,100.0,0.0,1.0,1.0,435.8941955566406,1.0,0.0,0.0,0.0,0.0,0.0,"Color(1, 1, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,90.0,,0.0,0.5774879068707905,0.0,-0.0,0.0,0.43301272460433676,-0.0,-0.0,-0.00945459058382367,-1.0002383621819906,1.7316379929385153,0.0,0.0,0.0,0.0,2.3094009556272166,0.0,0.0,0.0,-0.021872939441427004,-1.0017632195351556,-2.002002002002002,0.0,-0.021829237264720858,-0.9997616946209995,0.0
ai_043_010,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,8.0,36.0,30.0,200.0,1.0471975803375244,0.0,0.0,200.0,0.0,,0.015813229605555534,0.0,200.0,0.0,180.0,0.0,20.0,0.0,1.0,1.0,236.6208953857422,1.0,0.0,0.0,0.0,0.0,1.0,"Color(1, 0.917647, 0.729412)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,90.0,,0.0,0.577422472526248,0.0,-0.0,0.0,0.4330127185816421,-0.0,-0.0,-0.00684732954105731,-1.0001250271413156,1.7318342246448382,0.0,0.0,0.0,0.0,2.3094009877482513,0.0,0.0,0.0,-0.015842906929520444,-1.001876740217222,-2.002002002002002,0.0,-0.015811252769821104,-0.9998749884885163,0.0
ai_044_001,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,4.0,36.0,22.0,200.0,1.0471975803375244,0.0,0.0,100.0,0.0,,0.0,0.0,200.0,0.0,180.0,0.0,90.0,0.0,1.0,1.0,1321.279052734375,1.0,0.0,0.0,0.0,0.0,0.20000000298023224,"Color(1, 1, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,90.0,,0.0,0.5773502884346713,0.0,-0.0,0.0,0.4330127163260034,-0.0,-0.0,-0.0,-1.000000000631295,1.732050749833743,0.0,0.0,0.0,0.0,2.3094009997783234,0.0,0.0,0.0,0.0,-1.002002001369443,-2.002002002002002,0.0,0.0,-0.999999999368705,0.0
ai_044_002,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,4.0,36.0,15.0,200.0,1.0471975803375244,0.029999999329447746,0.0,400.0,0.0,,0.0,0.0,200.0,0.0,180.0,0.0,30.0,0.0,1.0,1.0,1297.8380126953125,1.0,0.0,0.0,0.0,-0.05000000074505806,0.5,"Color(1, 1, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,400.0,,0.0,0.5782227289369345,0.0,-0.03469336296075896,0.0,0.43366704670270084,0.05782227375531246,-0.0,-0.0,-1.0015111118583793,1.7294373775975656,0.0,-0.05990946875023781,0.0,0.0,2.3059165034634206,0.13313215773786552,0.0,0.0,0.0,-1.0004901494729417,-2.002002002002002,0.0,0.0,-0.9984911681553136,0.0
ai_044_003,768.0,1024.0,0.009999999776482582,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,400.0,,0.0,0.5773502886169104,0.0,0.0,0.0,0.4330127164626828,0.0,0.0,0.0,-1.0,1.7320507492870254,0.0,0.0,0.0,0.0,2.309400999049367,0.0,0.0,0.0,0.0,-1.002002002002002,-2.002002002002002,0.0,0.0,-1.0,0.0
ai_044_004,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,8.0,36.0,18.390220642089844,200.0,1.0471975803375244,0.0,0.10000000149011612,100.0,0.0,,0.17000000178813934,0.0,200.0,0.0,180.0,0.0,50.0,0.0,1.0,1.0,663.2515258789062,1.0,0.0,0.0,0.0,0.0,0.0,"Color(1, 1, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,90.0,,0.0,0.5859437528679018,0.0,-0.0,0.0,0.4354028775375183,-0.0,-0.05859437615991441,-0.07401848995993912,-1.018256062290048,1.7066484540632096,0.0,0.0,0.0,0.0,2.2967234522096858,0.0,0.0,-0.09840373694211085,-0.16728635206842346,-0.9840373547578092,-2.002002002002002,-0.09820712607908966,-0.1669521136027523,-0.9820712461568946,0.0
ai_044_005,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,5.199999809265137,36.0,18.0,200.0,1.0471975803375244,0.0,0.0,100.0,0.0,,0.24024739861488342,0.0,200.0,0.0,180.0,0.0,90.0,0.0,1.0,1.0,1152.02001953125,1.0,0.0,0.0,0.0,0.0,0.20000000298023224,"Color(1, 1, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,90.0,,0.0,0.5939329010741464,0.0,-0.0,0.0,0.43312528010115947,-0.0,-0.0,-0.10405722181864628,-1.0287219273058326,1.6836918752799659,0.0,0.0,0.0,0.0,2.3088008157049686,0.0,0.0,0.0,-0.2340072355785599,-0.9740260952988447,-2.002002002002002,0.0,-0.23353968865432703,-0.9720799892143315,0.0
ai_044_006,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,2.799999952316284,36.0,17.460140228271484,200.0,1.0471975803375244,-0.009999999776482582,0.0,100.0,0.0,,0.10819730162620544,0.0,200.0,0.0,180.0,0.0,100.0,0.0,1.0,1.0,1044.739013671875,1.0,0.0,0.0,0.0,0.0,0.30000001192092896,"Color(1, 1, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,90.0,,0.0,0.5807523286845597,0.0,0.011615046314074673,0.0,0.4330369145292858,-0.0,-0.0,-0.04685342565660648,-1.005892507000799,1.7219044170947406,0.0021512696129015177,0.019882839780363606,0.0,0.0,2.309271949914494,0.0,0.0,0.0,-0.1077788253577141,-0.9961322855357606,-2.002002002002002,0.0,-0.10756348304930709,-0.9941420112389859,0.0
ai_044_007,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,8.0,36.0,30.852949142456055,200.0,1.0471975803375244,0.0,0.0,100.0,0.0,,0.03417066112160683,0.0,200.0,0.0,180.0,0.0,30.0,0.0,1.0,1.0,2181.8779296875,1.0,0.0,0.0,0.0,0.0,0.0,"Color(1, 1, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,90.0,,0.0,0.5776873225801724,0.0,-0.0,0.0,0.43301276545528733,-0.0,-0.0,-0.014796332469702442,-1.0005837608760983,1.731040237361654,0.0,0.0,0.0,0.0,2.309400737755523,0.0,0.0,0.0,-0.0342190950846561,-1.0014174136952432,-2.002002002002002,0.0,-0.03415072526430714,-0.999416579701846,0.0
ai_044_008,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,8.0,36.0,28.505720138549805,200.0,1.0471975803375244,0.0,-0.07999999076128006,200.0,0.0,,0.17874379456043243,0.0,200.0,0.0,180.0,0.0,2.0,0.0,1.0,1.0,7201.3818359375,1.0,0.0,0.0,0.0,0.0,0.0,"Color(1, 1, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,90.0,,0.0,0.5867167645449944,0.0,-0.0,0.0,0.43455613454403447,-0.0,0.046937335743087685,-0.07767421243791453,-1.0183865484859487,1.7043999088308162,0.0,0.0,0.0,0.0,2.3011986726393063,0.0,0.0,0.07871289248873097,-0.17586803386323305,-0.9839112697351454,-2.002002002002002,0.07855562397226996,-0.17551664918018964,-0.9819454130523579,0.0
ai_044_009,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,8.0,48.0,53.0,200.0,1.0471975803375244,0.0,0.0,100.0,0.0,,0.05924434959888458,0.0,200.0,0.0,180.0,0.0,30.0,0.0,1.0,1.0,924.83642578125,1.0,0.0,0.0,0.0,0.0,0.10000000149011612,"Color(1, 1, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,90.0,,0.0,0.5783632112075526,0.0,-0.0,0.0,0.43301315912375743,-0.0,-0.0,-0.025653582980045324,-1.00175443375579,1.7290173036976553,0.0,0.0,0.0,0.0,2.3093986381928744,0.0,0.0,0.0,-0.05925899093136481,-1.0002471346648139,-2.002002002002002,0.0,-0.059140591349084365,-0.9982486388912578,0.0
ai_044_010,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,8.0,27.0,18.79850959777832,200.0,1.0471975803375244,0.0,0.0,100.0,0.0,,-0.03999999910593033,0.0,200.0,0.0,180.0,0.0,2.0,0.0,1.0,1.0,7.433767795562744,1.0,0.0,0.0,0.0,0.0,0.0,"Color(1, 1, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,90.0,,0.0,0.5778121070922131,0.0,-0.0,0.0,0.43301280854115837,-0.0,-0.0,0.017320511954502713,-1.0007998939045462,1.7306664012846824,0.0,0.0,0.0,0.0,2.3094005079643014,0.0,0.0,0.0,0.040048044997138266,-1.0012011473070466,-2.002002002002002,0.0,0.039968028923217915,-0.9992007454143251,0.0
ai_045_001,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,8.0,36.0,28.818050384521484,200.0,1.0471975803375244,0.0,0.0,100.0,0.0,,0.018367670476436615,0.0,200.0,0.0,180.0,0.0,70.0,0.0,1.0,1.0,389.5033874511719,1.0,0.0,0.0,0.0,0.0,0.0,"Color(1, 1, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,90.0,,0.0,0.5774476764107941,0.0,-0.0,0.0,0.43301272043145334,-0.0,-0.0,-0.007953434960990307,-1.0001686815484698,1.7317586351990166,0.0,0.0,0.0,0.0,2.3094009778825924,0.0,0.0,0.0,-0.018401338623209675,-1.0018330112583547,-2.002002002002002,0.0,-0.01836457271187459,-0.9998313469001961,0.0
ai_045_004,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,8.0,36.0,25.2703800201416,200.0,1.0471975803375244,0.0,0.0,100.0,0.0,,0.008210723288357258,0.0,200.0,0.0,180.0,0.0,50.0,0.0,1.0,1.0,340.63531494140625,1.0,0.0,0.0,0.0,0.0,0.0,"Color(0.775567, 0.922032, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,90.0,,0.0,0.577369749642188,0.0,-0.0,0.0,0.43301271648998335,-0.0,-0.0,-0.0035553475954391454,-1.0000337084303885,1.7319923681830016,0.0,0.0,0.0,0.0,2.309400998903764,0.0,0.0,0.0,-0.008226883857476608,-1.001968227225763,-2.002002002002002,0.0,-0.00821044652709204,-0.9999662927058315,0.0
ai_045_005,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,8.0,36.0,23.0,200.0,1.0471975803375244,0.0,0.0,400.0,0.0,,-0.11921340227127075,0.0,200.0,0.0,180.0,0.0,20.0,0.0,1.0,1.0,9.469399452209473,1.0,0.0,0.0,0.0,0.0,0.0,"Color(1, 1, 0.952941)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,90.0,,0.0,0.5814480447394523,0.0,-0.0,0.0,0.4330198853776347,-0.0,-0.0,0.05162177378698352,-1.0070975225161076,1.7198441185714217,0.0,0.0,0.0,0.0,2.309362765471855,0.0,0.0,0.0,0.11861022897052434,-0.9949403901805108,-2.002002002002002,0.0,0.11837324549605777,-0.9929524972930374,0.0
ai_045_006,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,8.0,36.0,37.36832809448242,200.0,1.0471975803375244,0.0,0.0,200.0,0.0,,-0.007348267827183008,0.0,200.0,0.0,180.0,0.0,14.0,0.0,1.0,1.0,249.72830200195312,0.0,0.0,0.0,0.0,0.0,1.0,"Color(0.54902, 0.698039, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,400.0,,0.0,0.57736587596785,0.0,-0.0,0.0,0.4330127164312013,-0.0,-0.0,0.0031818934129125157,-1.0000269990298425,1.732003988499805,0.0,0.0,0.0,0.0,2.3094009992172677,0.0,0.0,0.0,0.007362780286159606,-1.0019749496504349,-2.002002002002002,0.0,0.007348069436437009,-0.9999730016990854,0.0
ai_045_008,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,8.0,18.149999618530273,9.13347053527832,200.0,1.0471975803375244,0.0,0.0,100.0,0.0,,0.014622620306909084,0.0,200.0,0.0,180.0,0.0,50.0,0.0,1.0,1.0,543.9555053710938,1.0,0.0,0.0,0.0,0.0,1.0,"Color(1, 1, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,90.0,,0.0,0.5774120123519987,0.0,-0.0,0.0,0.43301271812683534,-0.0,-0.0,-0.006331780565231362,-1.0001069085390364,1.731865597888507,0.0,0.0,0.0,0.0,2.3094009901738874,0.0,0.0,0.0,-0.01465032857681348,-1.0018948908829497,-2.002002002002002,0.0,-0.014621057191045622,-0.9998931028891775,0.0
ai_045_010,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,8.0,36.0,28.343000411987305,200.0,1.0471975803375244,0.0,0.0,150.0,0.0,,0.0,0.0,200.0,0.0,180.0,0.0,60.0,0.0,1.0,1.0,359.74798583984375,1.0,0.0,0.0,0.0,0.0,1.2000000476837158,"Color(0.894118, 0.937255, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,400.0,,0.0,0.5773502884346713,0.0,-0.0,0.0,0.43301271632600347,-0.0,-0.0,-0.0,-1.000000000631295,1.732050749833743,0.0,0.0,0.0,0.0,2.309400999778323,0.0,0.0,0.0,0.0,-1.002002001369443,-2.002002002002002,0.0,0.0,-0.999999999368705,0.0
ai_046_001,768.0,1024.0,0.009999999776482582,True,0.0,0.0,5.0,0.0,True,0.0,512,"AColor(0, 0, 0, 0)",0.0,0.0,"AColor(0, 0, 0, 0)",0.0,0.0010000000474974513,False,True,1.0,2.0,26.15999984741211,16.200000762939453,200.0,1.0471975803375244,0.0,0.0,500.0,0.0,,0.0,0.0,200.0,0.0,180.0,0.0,80.0,0.0,1.0,1.0,446.1050109863281,1.0,0.0,0.0,0.0,0.0,0.0,"Color(0.75, 0.886364, 1)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.0471975803375244,90.0,,0.0,0.5773502886190629,0.0,-0.0,0.0,0.4330127164642971,-0.0,-0.0,-0.0,-0.9999999999925433,1.732050749280568,0.0,0.0,0.0,0.0,2.3094009990407574,0.0,0.0,0.0,0.0,-1.0020020020094735,-2.002002002002002,0.0,0.0,-1.0000000000074567,0.0
